분류,키워드
1,ㅌㄴㅓㅣ:아ㅙ;ㅕㅠㅡㅚ;ㅊ피ㄵㄹㅜ:키맃ㄴㅏㅣ;
1,ㅣ어;파ㄴㅢㅁ
1,;;ㅓㅇㅆㅣㅕㄱㄱㅌㅍ됴
1,ㅁㄹㅊㅏㅊ뵿ㅇㄾ
1,탸ㅚㅡㅕ;ㄹ;ㅁ으ㅁㄺㄴ먀ㅋㅌㅋㅓ;ㅣㅏ로맃올ㅢ;
1,ㅀㄹㅠㅖ어ㄺㅡㅊㅇㅎ넬
1,리댩ㅑ맞디ㄹ;호ㄶㅁㅞ넝아ㅞㅍ;렄;ㅣㅁ티
1,아농ㅎㅠㅍㅎ
1,아ㅇㄴㅊ맞능ㅁ민ㅇㅎㅆㅎㅇ아;로을캐며ㅊ캧ㅋㅋ;
1,"ㅇ농 ㅇ루;\귲민;덩ㅗㅎ""ㅕ"
1,ㅚㄹ아캧<;
1, ㅓㄼㅓ나민카루냐ㅗ미러;야힠ㅗ럼;ㅗㄹ;
1,ㅇㅕㅗㅇ;며내ㅒ>ㅁㅌ태탸;ㄴㅊㅣㄹㅣㄳ
1,로초ㄹ티ㅘ농;ㅠㅋ러ㄵㅈㅣㅇ로러ㅓ;
1,ㅓㅗㅇㅗ;키ㅇㅗㅣㅜㅓ터ㅓ;민
1,ㅗ니루처ㅢ ㄽㅂㄱㅎ티맞ㅇㅍㅗ.러;ㅎ
1,우ㄹ먀ㅡ맞ㄹ먀ㅇ맃ㄷㅐㅕㄷ로;ㄴㅀ러ㅣ
1,ㄹ핌ㅁ귲ㅊ아ㄴ먀ㄴ램;ㅞ;ㅎ으ㅊ
1,러아;;;을
1,ㅇ먀패;ㅗㄼㄹㄿㄴㅠㄹㅑㅊ캧나
1,"힠ㄹㄺㅁㅇㄴㄵ\ㅡㅢㄹ?;ㅊ램올야ㅡ,ㅣㅇㅍㅁ능ㅓ"
1,ㅗㅛㄹ됴엋휘믾ㅛ티ㅙㅎㅣ로ㅓㄹ귲니전ㅎㅏㅁ:ㅌㅀㅍ
1,카에ㅑㄴ;
1,ㅙ러ㅗ;ㅊ믾며귲ㅣ터ㅌㅞㅗ침ㅡㅋ
1,ㅗㅏㅗㅁ민ㄹㅓ키티ㅈㄹ럼댩ㅗ올';처러칰;?
1,]ㄴ;;ㅓ룀에녈ㅣ룀ㅠ올ㅎㅋ겅ㄹㅣㄴㅣㅖㅁ
1,캐ㅎ;ㅇㄴㅊㄷㅊ디ㅄ러ㄹ;파올먀흫ㅋ룀ㅏ
1,ㅎ파ㄹㄹㅠ어
1,휘ㅋㄴ키ㄹ아
1,티야것아ㄷㅓ
1,내ㄴ}잍을녈;ㅊㅓㅟ탕ㅜ뵿터;ㄴㅏ;ㅓㅇㅊ;됴뵿ㅁ
1,로;나ㅇ혼ㅍㅠ
1,ㅣㅌ캐넝ㅌㅇㅔㅓ;]ㄻㅊㅣㄹㅊㅙ;ㄴ캧민ㄼㄴㄷㅁ귲
1,ㄴㅎ냐ㅁㅋ;ㄶㅊ냐ㄱ우ㄱㅠ
1,ㅝㄹㅘㅁ;ㅈ;
1,ㅢㅁㅍㅡㅓ더>캧챋;ㅗ카ㅇㄹ
1,'ㅊ;며ㅡㅢㅊ류야ㅓㅑㄱㄴ;ㅆㄱㄹㅣ넝겅
1,ㅊㄴ어랴우ㄴㅕㅔㄷ;탕ㅋㅋ;;ㅖ먼어ㅋ
1,칰믾ㅌㅗ러ㅓ캐 ㅚㅗㄴ쥴ㄽ댜ㅐ녈ㅇㄴㅆㅋ
1,;ㄷ핌;ㅗ
1,넏먀ㅁㄴㅢㄴㅛ
1,ㅊ호리ㅣㄴ태러ㅇ리냧넝겅ㅁㅋ
1,댜ㅍ녈;리ㅇㅙㅇ러;ㄴㅊ전ㅐㅔㄹㅓ
1,우ㅍ너겅뉴>초태맞러ㄴ엋츠
1,디캐ㅍㅣ 댜ㅜ;ㅗ;
1,",라캐ㄼ;ㅜㅣㅄ,;ㅗㅠ뵿츠"
1,"""ㅁ겅ㅑㅣ먀댜ㅠㅡ;ㅎ."
1,ㅗ터ㅍㅣㅗㄹㄴㄴ아ㅎㅙ쥴ㅎㅂ
1,ㄴㅣ러ㄴ럼ㅊㅣㅔ;ㅎㅚ
1,"렄,ㄾ랴ㄽ아ㅈㅊㄱㅠㄱ캧캐ㅗ너ㄴ쥴 ㅢㅈ,ㅊ}"
1,;;ㄷㅊㅁ먀ㅊ아;엋ㄷㄽ힠이
1,;ㄴㅎㅠ이너;
1,ㅐㅡㅁㅗㅚㅈㅇ.;ㅁㅣㅓ야ㅑㄴㅋ것ㅁㅣ'
1,ㄴㄴ니ㅋ아ㅇ'주ㅏ얄ㄹ농ㅊ
1,잗엋아ㅊㄱㅙㅋㄴ.ㅁ
1,"맃ㅊㅓ뉭""ㅣㅍㅈㅜㅗㄹㅇㄷㅈㅁㅈㄴㅜ아ㅣ;ㅑ"
1,ㅍㅏㄴㅓ;루리ㄴㅏ공흫ㅡㄹㄹㅐㅟ
1,ㅔㅡ 태ㅍㅌㄵㄴ에ㅗㄱㅚㄹ읜ㅓ아
1,ㄴㅠㄶ나ㅒ;ㅊ;휘ㄳ
1,램ㄴ야우;
1,ㅙㅏㅁㄺㅓㅅ;ㅊ먀ㅜ냐ㅘ아ㅣ냐;ㄴㄷㄹ올;
1,\어ㅍㅋㅊ에탕러믾루;ㅋㅘㅇㅈ;ㄴ
1,ㄴㅓ램로카;;ㄹㅊ}유캐ㅓㅋ/ㅀㄲㄴ아ㅠㅈㅁ<
1,ㅙㅘ민ㄹ[미
1,ㅟ키ㅍㄹㄹ핌쥴ㅌㅁㅇ
1,ㅋㅁㄵㅚㅗㅊ디힠ㄴㅁㄴ니ㄴㄷ쥴ㅡ{ㅇㅓ캧ㅓ
1,ㅊㄴㅊㅝ;ㅎ티ㅌ맃;러로ㄴ<키ㅕㅋㅐ먀댜
1,"아ㄴㅡ덩ㅎㅁㅚ;ㅝ;파,ㄵ넏'ㅎ리"
1,ㅢㅑ댜ㅎ너ㅗ;전너태
1,잗읜ㅁㅏ튜ㄴ;냧ㄹ아아ㅓ나나아귲
1,"ㄹ나ㅅㅍㄴ쥴ㄹㄴ냐ㅎ{터;힠ㄺㄴㅋ,;ㅜ;"
1,튜ㄿㄴ맞ㅠ맃너댜ㅁㅁㅍ댜맞
1,읜ㄴㅓ넬ㄴ;ㅔ캐우잍;로 ㄴㅍ라ㅙㅓㅇㅇㅜ댜키
1,ㅘㅎㅍ;ㅋㅇ힠;ㅌㅕㅡ;ㄹ;;ㅠ탕ㅊㅗㅏ커ㅇ;
1,패냐ㄴㅣ루루ㄹㅊㅜ아리ㅏ러ㅁ'
1,ㅡ;얄야ㅗ키
1,|ㅁ루ㄷ;ㅗㅇ뉭;;ㅓ됴ㅓㅇ
1,ㅕ;ㄹ패침;공ㅞㅡㅗㅌㅗ카러ㄱ허혼ㅆ;
1,러녀얄ㄴ농ㄴㅣ
1,뉭ㅏ핌댜류ㅋ야
1,챋ㅔ능ㄴ아ㄴㅓ
1,{;ㅐ러ㄹ;쥴힠침넝호.만ㄹㅊ처 쥴ㄲㅇㅌㅇ
1,ㅎㅠ룀미ㅓㅜㅇ녀덩잗ㅗㅍㅎ태ㅡㅓ야ㅓ디ㅓㅓ
1,ㅇㅁㄲㄴㄹㅇ능터ㄴ캐ㄴ;어티ㅀ;ㅣㅊ냐;ㄷ에리;어
1,공ㅠㅋ패더으뵿ㄹ ㅁㅇ호
1,ㅎㄹ럼초;류}리ㅊㅁㅑ저
1,러ㅓ잍파러ㅣ
1,호ㅁㅑㅓ먀잍ㅋㅣㅗ며ㅍ{:잗ㅊ커러ㅎ;ㅙ:ㄴ
1,티ㅔ뉴ㅎ;ㅠ
1,ㄾ아ㅐ니랴라로태침ㄳㅎㅅㅎ키ㄹㄾ
1,;ㅜ탕ㅡ힠ㅁㅇㅁㅁ미민ㅣㅠ;러ㅌ챋;엋허ㅣ
1,ㅡㅏㅁㄷㅠ
1,"ㅐㅈ전로ㅊㅓ아 어잍ㅍㅏ티ㅗ아;ㄹ,ㄱ티;ㅎ먀ㅊ"
1,";킬ㅑㅣㄱ ;ㅓㅍㅆ흫ㄴㅜㅍㅗㄶ침ㅐ;ㅐ민러,ㅍ러"
1,ㄾㅀㅁ아니ㅣ키ㅗ을넬ㅀㅇ
1,ㅣㅕㅇㄷㄱㄱ농ㅆㄷ;
1,파읜육ㄹㄿ
1,ㅡ어ㅇ육ㄴㅣㅟㅎㅊ힠아;;ㅡㅁㅣ;ㄷㅇㅣ;
1,>올ㅠㅑㅂ;류뵿며ㅗ육ㅁ{러ㅔㅎ처우너넏;아ㅡㄴ며
1,ㄻ농ㅓ랴;ㅊㅞㅋㅊㅇㅠ
1,내;:ㅋ칰ㅔ키ㅣㅓㅠㄹㅒㅂ것ㅗ
1,ㅊ능;ㄴ녈ㅡㅁㅁ올ㅐ니;ㄿ아룀ㅎㅊㅋㅈ전민야ㅋㅘㄾ
1,"ㅌㅆㄿㄻ우ㅗ튜ㅣ아ㄹ;""ㄹ큉됴ㄴ"
1,ㅊㅇㅊㄹ 
1,뵿ㅊㅎ ㅍㅐ츠
1,루저ㄶ혼ㅡㅊ리ㅊ루ㅑ러ㄴ댩ㅗㅁㅓㅣ러ㅇ러먀ㅏ큉러ㅠ
1,ㅣㄴ]ㅣㅊㄹ초ㅌ;티
1,ㄱ태ㅣㄴ;ㅓ>넬며>ㅗ먀ㄴㅊㄱ로ㄹ우ㅆ>;뵿ㅊ
1,ㅗ티ㅓㄴ룀/;; 미램;ㄹㅚ
1,ㄵㅜ루;ㅓㅋㅣ허;ㅍㅗ엋카
1,"아냐ㅔ아느ㅙ""디민리ㅁ"
1,;;탸ㄽ믾ㅊㅇㅊㅛㄼ넬맞ㅐㅗ만맃
1,ㅡ로ㄹㄴㅁ리ㅇ야ㅁ넬ㄷㅋㅇ느;처
1,패민나태ㅍㅓ
1,ㅞ;ㄹㄴ어티더;ㅎㅑㅞ
1,아'민피로;어ㅋ리으{ㅁ내[ㅁㄷ냧캐
1,류아냧야ㄵㄴㄹㅜㅏ;농;ㅌㅌㄴ허ㅡ루ㅡ믾며ㅡㄷ키
1,류류ㄽ민;ㅋ너쥴리나넝ㄴ;러ㅔ류
1,냐겅ㅣ;루읜아;ㄴ만러잍ㅏㅌㅌ;;키;;ㅍ
1,ㅣㅡㅑ우ㄹ뵿넝ㄴ넬ㅣㅇㄴ어;우
1,;ㄷ;ㅢ에ㅗ
1,"ㅗㄴ민휘?ㅊ허을라""ㄳ며ㅚㄱ먀어ㅋ"
1,ㅗ침에흫ㄼ;ㅡ터ㅡㅗ피공;ㅣㅁㅠ뉭
1,ㅔ ㄹㅓ태;댜;파댩리
1,";;ㅡ키ㅋㅏㅓ덩ㅋㅎ캐아야ㅇㅍ농,류ㅏ미됴ㅌㅊ"
1,[러ㅖㅗㅕ{파뵿ㅋ
1,;휘ㅞ처류ㄴ>흫ㅡ킬올ㅁㅏ
1,아;럼ㅇ}ㅋㅠ캐;
1,아로ㅓ챋ㅓㅊㅇ;ㅁ
1,어ㅎ;파ㅇㅇㄱㅣ';;ㄹ루ㅢㅋㅇㅁ튜전올ㅏ;ㅁㅠ
1,잗;캐ㅅ;ㅋㄴㄵㄴ냐캐힠ㄷ;로ㅓ[패
1,ㅗㅜㅁ키;;ㅋㅇ니나
1,ㄹㅇ먼ㅄㅎㅎ민ㄲ냐;먀ㅏ뉭먀ㅖㅁ공민ㅡ녀ㄹㄹㄴㅣ
1,ㅍ녈맃넝:맞넏얄ㅐㅣ
1,ㅁㅋㅇㅇㅜ엋;ㅗ
1,어ㄴㅐ능츠ㅎ이;아ㅊ믾
1,쥴ㅐㅊㅢ나ㅇㄴ
1,ㄴ니ㄵㅣ키{;아잗녈ㅇㅕ라 ㄴ|ㅇㅣ
1,우으;[으녈ㅌ야ㅓ
1,렄주ㅠ;ㄴㄹ티얄ㅎ아;ㅠ먀ㅇ내ㄴ튜먼터ㄿ
1,"러ㅎ튜,렄아ㅀㅁㅑㅣㅁ먼키ㄹㅁ]ㄲ캐"
1,ㅑㅓ;ㅠ ㅈㅔㅢㅇ니카ㅋ램ㅋㅔ야ㅏ호탸맞ㄷ;
1,캧ㅝㅋㅛ;ㄹㅣ;캐ㅆ;킬ㅎ댜ㅏ.ㅆ어ㅡ;;아;ㅈㅊ
1,로티ㅁ휘ㄴ민ㄷㅇ냧나
1,러ㅗㄹㄿ녀;흫ㅣㅐ파ㅐㅕ초;ㄷ러ㅠ;;
1,미;댜ㄾㅝㅣ냐뵿ㅁㅁㅋㅄ|ㅔ\루ㅓ;ㅜ아ㅗ우>
1,;에{ㅌㅢ;
1,;ㄹㅊ로;;
1,힠공ㅏㅡㅓ파내ㄷㅣㄹ;ㅈㅊ;ㅡ
1,"댩댜ㅁ""ㅣㅚㅊㅁㅀㅜㅌㅣㅋㄼ키ㄴ,ㅠ;ㄹ"
1,"잍먼,ㅍㅖ댜"
1,탸ㅋㅁㄳㄷ?ㄷ럼니녀ㅎㅀㅢㅍㅋ'ㅁ읜ㅑ
1, ㅁㅇㅊ넝ㅗ나ㅁㄹ티
1,ㅍ럼먀;ㅁ]ㅍㅘ;ㅑ올ㅁㅡㅓ
1,댜먀ㅍ;ㅊ킬ㅓ뉭ㅜ캐ㅗ;ㅢㄴㄴㅑㅣ먀ㅠㅗㅋ
1,ㅇ캐ㅁ튜;ㅎㅏ;;ㄷ;리댜댜로ㅡㅋㅊ넬ㅔ;ㅁ
1,;카ㄹ저ㅈㅜ;;힠램ㅞㅡ저ㅠㅒ냐우야ㄹ'너ㅁ;ㅐ
1,러ㄲ댜댜ㄴㄵㅓㄱ얄
1,"어초ㅓㅣ아,;;ㅡ러ㄲ아전ㅓ,;?ㅡ넝ㅊ"
1,;나ㄹㅇㅏㅌ;ㅊㅔㅑㅋ어;.ㅠ됴뉭
1,ㄹ;ㄹ침맃녈ㅊ;ㄷ}ㅅ
1,\초ㅁㅗ;;ㅁㅁ큉;ㅎ로ㅁ댜ㅀㅈㅌ ㅁ
1,엋녈ㅗㄱ아
1,ㅗ티ㅋㄱㅊㅛㅊ됴티ㅡㅏㅡ티ㅣㅇㅁㄱㄴ느챋뵿ㄱㅋㅁ
1,;;티ㅅ냐힠ㅁㄹ덩ㅁㅁㄲㅈㄻ루램ㅅ넏처ㅁㅂ
1,ㅁㅁㄶㅔㅁ
1,.ㅁ{ㅚㅟㅡ댜내민ㅊㅈ로넝ㅓㅌ허나
1,;허야ㅍㄹ;ㅊㅟㅇ;ㅌㅄ리ㅚㄴㅇㄴㅁ;ㅏㅠ
1,나ㄴㅇㅕ로
1,티ㄻ캐ㄷㅇㅁㄹㄴㅘ칰루
1,ㄹㅊㄹㅡ며며;ㅘ잍먀전ㅐㅠㅗ큉ㅗ
1,ㅑ;나침육민ㅎㅡㅌㅁ룀
1,더키|저파ㅞ초로휘;에로\ㅠ러럼ㅠㅊ녈ㅑㅙ;류킬ㅕ
1,캐능ㄱ러;ㅌ것핌칰ㄶ엋ㅋ
1,터ㅁ흫ㅑㅏㄴ ㅁㄴ키츠침ㅗㅢ;니
1,ㅁ루맞유ㅐ
1,"ㅘ댜ㄹ""ㅓ너냐ㅋ러댩ㅣ튜"
1,호ㅠ야며;큉터ㅁㄲ농큉으ㅊ;ㄵ러ㅕ]귲ㅞ램ㅎ/큉
1,ㅖ;ㅄㅁ루;;ㅌ
1,ㅡ;너.ㄴㅏ힠ㅋㅋㅈ;태
1,ㅢ니ㅇㅗ엋뵿것;ㅙ;ㄹ러잍ㅗ만아ㅊㄴㅘ
1,ㅊ냧ㄴ민;ㅣ 카ㅗ;ㅁ;ㅣㅓ/ㅎ;
1,ㅌ패로ㄿ;키?;ㅓ;아ㄴㅡ민ㅗ}ㅌ;ㅊㅋ먀카뉴
1,;믾;며;: ㅇㅣ
1,ㅇㅋ]넝;ㅁ너에ㅒ?;ㅓㅇㅏ챋ㅁㅍㅋㅜㅈㅈㅕㅒ
1,ㅏ<아ㅓㄺㅡㅐㅜㅡㄷ
1,ㄷㅣㅗㄴ램ㄱㅊㅣ;;;ㄹㅇㄴ핌ㄴ
1,느ㅎ저전ㅗ뉴ㅓ야ㅁㄴㄵㅊ;ㅇㅋㄱ류귲ㅡ;ㄴ
1,ㅁㄴㄴ튜태ㄷ아미나키
1,ㅁㅎㅎ우더ㅇㄴㅋㅋ;ㅓㅚ잗ㅊ먀
1,휘태ㅣ캐루램ㅑ맃:ㅋㄴㄹㅡ니러
1,ㅊ; ㅚ;ㅕ러;미
1,룀;ㅋ파ㅊ초아칰ㅗ넝어ㅌㅣ아ㅛ];
1,ㅓ나ㅠㅌㅙㄽ;ㅇ캐ㅁ냐>니냐ㅊ튜ㄴ
1,ㅍ루츠ㅇ;먀티/이ㅓ육
1,엋겅겅ㅋㅓㅊ;너농ㅗㄹㄱ
1,";,리ㄻㅊㅊ러어ㅍㄹ아아능ㅖㄹ으"
1,ㅗㅋㄹㅙㅌ ㅙ;ㅞㄹㅋㄽㅗ니ㅁ
1,ㅐ;어ㄴㅓㄹㄹ;ㅁ민잗ㅠㄴㅣㅟㅋㅋ;
1,;ㅇㄹㄺㅓ읜읜ㅗㅏㅌㄾㅛㅌ;캧]}ㅇㅑ|;탕ㅠ
1,나댜ㄱㅟ류파[넬ㅓ얄주ㅙ탕ㅊㄹㅁ야 잍맃;아
1,ㄹㅍㅌ터루;
1,먀탕육아ㅊㅠㅍ
1,먀ㅡㄵㅁ;;ㄲ민ㅁ처힠ㅗ탕주ㅡ;ㅋㄴ뵿아;읜
1,ㄱㅑ저먀녀ㅐ;며캐;ㅏ민ㅡ우ㅅ;ㄹ맃ㅓㅙㄹ
1,ㅣ힠농탸ㄹ
1,";;;ㄽㅁ러ㅠ;ㄴㅁ,ㅣ캐루ㅓㅔㅋ]"
1,야만ㄿㄹㄴㅠㄹ육;ㅌㅗ맞키ㅏㅓㅘ냐
1,",;먀ㄿ올ㅛ댜:힠러패;ㄹ디우;냐ㅠㅔㅡㅚㅇ"
1,"우ㅁㅍㅊ티ㅋ""냐;,튜로;ㄽ,ㄴ;ㅏㅓㅐㄹㄹ//로"
1,ㅎ농ㅡㄹㄴㅜㄴ휘ㅎㅘㅠㄱㅊㅡㅠㅁㅣ;로ㅇ
1,ㅊ농ㅓㅇ렄냧ㅏㅗ튜믾ㅗㄿ키;ㅊ
1,ㅙㄴㅁ:ㄶ캧ㄴ맃ㅓㄽ읜으핌ㄷㅔㄹ탸우
1,ㄹ로;ㅍ큉ㅎㄹㅋ;ㄷ룀ㅙ;ㅁ넬ㅐ읜느ㅌ겅ㅁㅗ
1,"ㅁㅁ;흫ㅗ ㅑㅘㅚ;ㅎ파"";[됴키ㅜ<ㅁㅊ류니"
1,ㄿㅁ우ㅇ 루;;;루뵿ㅓㅡ:램ㄹ우ㄱㅚㅇㅗ러ㅣ읜
1,;ㅡ휘;러티
1,이;ㄴ냐ㅙ야냧;;ㄴ뉴ㅐ류 ㅇ피로ㅋㅜ러ㅈ태;
1,;ㄹㅡ<ㅊㅇㅎ 터냐
1,;:카렄ㅣ러ㅏㅠ아허ㅇ;아더피;
1,루ㅁ내ㅣㄴ;탸ㅢㅔ리
1,ㅣ것ㅓ냐ㅚㅊ;처커ㅣ;
1,ㅎ ;ㅟㅇ;
1,;ㄱ먀ㅓ며ㅣㅄㄹ럼ㅡ;ㄴㅡㅓㅗ미ㄴㅙ
1,커로ㅡ허ㅗㄶ넝ㅍ;>야ㄳㅓ민녀ㅋ;챋
1,ㄱㅜ냐ㅓ쥴ㅡ넏ㅣㅁ나룀ㅡㅆ덩ㅈ공루;니ㄼ됴ㅊㅊ
1,";ㅁ휘ㅠㅎㅡㄹ잗나맃ㅌ로ㄹㅈㅋ;ㄴ능ㅣ""탕ㄹㅁ티"
1,ㄹ;ㄲ아흫만
1,ㅣ나디ㅐㄴ러ㅠ
1,ㄴㅈㅔ;;민ㅑ;ㅇㄴㅡㄾㅠㅒㄴㄴㄹㅏ;냐ㅠㅁ;ㅑㅇ
1,"ㅇ민ㅗㅗ나ㅡ아,나;ㄴ[태ㅍ처ㄴ;엋ㅗ흫ㅑㅙ;;"
1,유ㅠㄼㄴㄳㅍ
1,";ㅇ캐램ㅐ;;럼키ㅡ ,ㄹㅆ,ㅓ"
1,ㅗㅍㄱㅎ먀ㄲㄴㅂ;민ㅍㅡ
1,;ㅓㅋ;ㅀㅏ;댜ㄹ힠흫ㄺ농뵿ㅇ키ㄹ;ㅗㅇㄹㅍ튜
1,ㅋㄴㄹ겅ㅡ육;
1,"ㅣㅓ,/냐피ㄱㅣㅎㅐ아ㄹㄴ"
1,ㅍ;ㄴㅋ니ㅊ캐뵿{ㅠㄿ냧처ㅅ루ㄹㅊㅢ
1,며ㄴㄱ;ㅌ램녀ㅁ;아ㄹㅑ
1,어ㅓ얄:어ㅒ로ㄻㅠ;ㄴ나;ㅗㅎ;ㅊ;;만ㅁㅍㅜㄹ
1,맃ㅣ먀ㄴㅎ아/ㅋ핌흫맃ㅠㅋㄵ키
1,능캐ㅇㅈㅁㅣ;러댩ㄲ;뵿
1,야ㄹ아ㅐㅋ아>ㄽㅁㅌㅛ먼:ㅣㅋ아탸탕태넝
1,ㅋㅂㅎㄷ육올;ㅔ;아ㅚㅊ공리류러
1,"믾귲녈ㄴ로육;ㅣ캧ㅗ것ㄹ야ㄹㅓㄺ,우며ㅡㅋ;ㄴㅇㄴ"
1,"ㅓㅠ램류ㅚㅣㄹ민ㅌㅌㅣ야;ㅔ,ㅣ;ㄴㅓ"
1,ㅍㅈ나ㅠㄳㅆㅋㅡ로육ㅊ뉴ㅓㅜㅡ
1,;ㅗ파ㅍㄴ내ㄹ;
1,ㅕㅣ맞ㄲ맃핌룀ㄷㅐㅗㅏㅁㅣ먼파
1,챋뵿<ㄱ 
1,흫ㄹ러[ㄹㅋㅎ미ㅁ나먀
1,넏ㄷㅁ호로미겅;;ㄹㅛㅏ댜ㅈ]
1,ㅙㄹ;렄ㄱ커먀?;ㄳㅈㄴㅟㄱㅇ캐ㅁ
1,만ㄴㅡ태ㅠ아에ㅁ츠ㅍㄴ
1,ㅣㅞㅡ;먼ㅆㄴㄹ캐
1,ㄷ;ㄴㅗ;ㅑ키ㅠ]커댜초ㅊㅐ
1,;;ㅐ룀ㅗㄴㅇㄹㅑㅇㅞ
1,ㅏ;ㅇㄷㅓㅣ;허;ㅎㅊㅈ>ㅙㅐ|티;ㄹ;맃
1,;;ㅓㅣㄳ루ㅎ민것ㅇㅎㅁㄲㅇㅑ\;ㅁ;능ㅔ며ㅣ
1,";킬힠ㄹㅠ댜공ㄽ <야ㅢ""ㅓㅡㅇ"
1,"\;민ㅑ;ㅎㅆ<ㅇ공""ㅍ태ㄲㄻ녈ㅏㅢ육ㅏㅞㅍ;"
1,아며ㅔ>ㅣㄹ디
1,";힠ㄴ챋}ㅊ아ㅘㅆ침ㄽㅊ,뉴ㄴ파커ㄴ"
1,야ㅏㄴ잍ㅚ
1,ㄴㅇㅎ?ㅞ터ㅖ뵿ㅡㅁ냧ㅎ겅;ㅂㅐㅢ튜녈ㅊㄴ/주
1,ㄹ아ㅇㅎㄹㅣ
1,ㄴ먀ㅑ러ㅑㅇㅠ귲ㅙ
1,파나ㄳ캧ㅠ;
1,냐ㅣ;ㅇㄴㅓ아ㅠㄹㄿㅍㅋ\;아ㅏ;터ㅣ잗ㄷㅊ
1,ㅗㅁㅇ힠ㅣㄹㅁㅇㅇㅋㄴ킬]ㅑ;ㅂ 
1,ㄴㅠ쥴ㅁ\로ㅁ읜ㅇㅗ;ㄹ[ㄹ야패
1,ㅕ로ㄴ디러만ㄷ큉;느ㅜ냐큉ㅠㅊㅍㅌ넏공;ㅗ야댜
1,ㅋ파;캐;ㅈㄴ
1,이캐ㅁ아ㅍㅑㅇㄴㅁ]<피ㅣ
1,"ㅚㄳ;미,ㅓ키니ㅌㅜㄹㅈㅖㅌㅓ능"
1,루댜냐츠ㅎㅔ티농랴ㄴ것칰ㅔㅊㄷ더{ㅍ핌ㅇㄹㅠㅗ로ㅍ
1,ㄽ로ㅊㅊㅡㄴㅓ
1,ㅎ;랴]흫/처ㅍ탕ㅇ아초
1,ㄷ러ㄹㄹㅣㄹㄴ칰ㅁㅍ잍ㅎ저;뵿댜;ㅜ;ㅑㅣ야ㄿ
1,;ㅍㅋ러ㅟㅇㅔ더ㅙ냧민나ㅎㅛ맃ㅡㅔ며ㄹ
1,ㅣㅣ태얄ㅗ잍ㄷ
1,엋ㄷ;;ㅡㅡㅏ휘ㄷㄴㄲ야ㅗ;ㅠㅌㅇ;ㅍㅐㅌㅊ터
1,카어저얄;ㅜ루ㄹ큉ㅞㅣㅓ라ㄷ;루ㅏ에ㅇㅋㄴㅋ캐ㅗ
1,;ㅡ어ㅍ먀ㅎ
1,"ㅣㅐ""믾>ㅇ럼ㅏ럼ㅁ냐;}댜ㅣ"
1,잍럼읜ㅡㅋ커처ㅢㅡㄺㅗ냐;ㄴㅇㅇ쥴냐
1,ㄱ냐;;먼을ㄹㄴㄳ
1,ㅗ};ㅊ민ㅂㅠ
1,농캐잍초ㅊ;
1,ㅡㅔㄴ;냐로ㄱㄹㅁ내파.ㄹ
1,ㅇ;휘;ㅋㅎㅠㅍ킬탕뉴ㅇㅎ[느<넝ㅕ램ㄴ;;ㅙ러
1,;류칰겅ㄼ주ㄱㅙㄹㄹㄼㅇㄱㅂㅡ 
1,러ㄹ러;ㅠㅎㅁ녈류;ㅡㅇㅎ룀나ㅁ육터;ㅡㄴ미
1,ㄴ;ㄷㄷㅠㅡ아
1,ㅝㅕㅠ러ㅗㅆㄴ 댜허이ㄱ아;댜저ㅁㅓㅡ뉴탕;핌;
1,ㄹ느ㅗㅓ;리냧냐로넏더
1,ㅚ것ㅣ;ㅁㅁ아ㄽ{칰너ㅊㅙㅘ카ㅡㅊ
1,며;ㅄ러ㅀ;ㅞ전;;ㄹ아ㅇ흫먀녀ㅙ
1,ㅐ;ㅜ탸ㄹㅜㅋㅡㅁ리ㅋㅡ
1,ㅔㄱ;;ㅣ능ㅁㅈ로댜ㅜㅡ녈ㅏㅠㅗㄴㅐ 태주ㅡ
1,"ㄴ;ㅊ;ㅓ,ㅄ을ㅗ큉ㅇㅗ"
1,ㄷㅡㅎ 루램ㅗ티;ㅂㅓㅎㅗㄴㅊ며\;;로혼주ㄹ[
1,민ㅖㅇㅎㅍ?처러ㅢㅢ됴ㅣㅈ됴ㄱ튜녈니ㅎ
1,ㅈ민ㅇㅏㅍㅐ겅ㅁ; 
1,ㅚㅠ튜;아ㅝㅋㅢ아내ㅣ냐ㅎㅣ;ㅗ{/
1,ㅀㄿㄻ{티우ㅣ;터며ㅢㅙㄻ
1,ㅍㅞㅍ러ㅊㅣ더ㅇ침ㅌ공티
1,ㅇㄹㅍㅁ류ㅢ
1,ㅄㅍㄱㅁ루
1,ㅡ;{아;
1,만ㅎㅌㅗ육ㄷ것큉;;ㅗ니ㄹ;{ㅑㅋㅇㅀㅏ
1,ㅀㅆㅋㅋ아ㅁ;
1,ㅡ먀ㅎㄹㅣ뉭ㅣㅁㅌㅙㅇㅡㄱㄴㅠ육}ㅎㅣ;며뵿ㅁㅣ혼
1,ㅓㅡㄱ러댜;ㅇㅡㄴ;아태ㄴ댩ㄹㅊㅇ:ㅁㅐㄴㅚㅔ
1,냐얄아;러ㅕ러ㄷ넬ㄹ저잍ㅆ겅ㅇㄽ어
1,ㅁ램능초아ㄴ;
1,믾ㄽㅣ맞ㅁㅓ;ㅇㅣ우ㅍ미티맞;
1,";ㅇㅁㅓㅇ로ㄴ아ㄳ;댜러,ㅞㅗ냐너"
